@relation 'base6-191018-weka-weka.filters.unsupervised.attribute.Remove-R1-6,8,14-20'

@attribute nedge numeric
@attribute fval numeric
@attribute walklen numeric
@attribute hillclimb numeric
@attribute balswap numeric
@attribute improve1 numeric
@attribute drBool {FALSE,TRUE}

@data
729,35.079967,2,1,0,1,FALSE
770,36.533241,2,1,0,1,FALSE
716,10.89325,4,1,1,1,FALSE
766,38.852695,4,1,1,1,FALSE
724,9.336647,4,1,1,1,TRUE
746,37.004013,4,1,1,1,FALSE
728,36.379494,4,1,1,1,TRUE
752,11.873318,4,1,1,1,TRUE
777,11.259844,4,1,1,1,TRUE
780,13.175362,4,1,1,1,TRUE
734,36.81057,4,1,1,1,TRUE
754,35.027992,4,1,1,1,FALSE
764,35.709618,4,1,1,1,FALSE
714,11.133812,4,1,1,1,TRUE
768,12.514278,4,1,1,1,FALSE
726,11.241592,4,1,1,1,FALSE
770,12.212078,4,1,1,1,TRUE
716,36.100037,4,1,1,1,TRUE
759,11.921968,4,1,1,1,FALSE
793,36.155239,4,1,1,1,FALSE
773,12.281536,4,1,1,1,TRUE
710,10.504356,4,1,1,1,FALSE
756,11.2672,1,1,1,0,FALSE
729,10.233049,1,1,1,0,FALSE
786,12.443825,1,1,1,0,FALSE
706,10.800947,1,1,1,0,FALSE
770,11.012081,1,1,1,0,FALSE
799,12.990025,1,1,1,0,FALSE
698,10.783182,1,1,1,0,FALSE
751,11.167892,1,1,1,0,FALSE
771,38.131691,1,1,1,0,FALSE
782,12.597172,1,1,1,0,FALSE
758,11.51158,1,1,1,0,FALSE
745,11.578487,1,1,1,0,FALSE
749,37.059029,1,1,1,0,FALSE
743,11.197648,1,1,1,0,FALSE
716,10.756184,1,1,1,0,FALSE
740,34.523315,1,1,1,0,FALSE
738,11.095299,1,1,1,0,FALSE
765,12.364151,1,1,1,0,FALSE
719,11.265337,1,1,1,0,FALSE
765,11.769342,1,1,1,0,FALSE
750,11.497076,2,1,1,1,TRUE
740,11.017601,2,1,1,1,FALSE
701,35.786602,2,1,1,1,TRUE
761,12.57505,2,1,1,1,FALSE
757,11.639286,2,1,1,1,FALSE
726,11.391602,2,1,1,1,FALSE
740,37.183716,2,1,1,1,TRUE
775,12.907032,2,1,1,1,FALSE
711,11.319706,2,1,1,1,TRUE
754,9.230848,2,1,1,1,TRUE
793,14.00906,2,1,1,1,TRUE
715,10.069834,2,1,1,1,FALSE
754,11.087418,2,1,1,1,FALSE
782,13.017496,2,1,1,1,FALSE
811,12.029886,2,1,1,1,FALSE
746,11.568939,2,1,1,1,FALSE
737,36.965595,2,1,1,1,TRUE
728,10.80055,2,1,1,1,FALSE
779,12.096081,2,1,1,1,FALSE
760,10.784019,2,1,1,1,TRUE
749,35.397972,1,1,1,1,TRUE
719,11.623882,1,1,1,1,FALSE
744,10.596119,1,1,1,1,FALSE
787,12.464899,1,1,1,1,TRUE
701,10.640671,1,1,1,1,FALSE
770,12.295433,1,1,1,1,FALSE
779,12.928669,1,1,1,1,TRUE
763,36.237118,1,1,1,1,FALSE
702,11.314659,1,1,1,1,FALSE
769,11.827429,1,1,1,1,FALSE
776,11.113978,1,1,1,1,TRUE
775,37.994305,1,1,1,1,FALSE
726,11.922071,1,1,1,1,FALSE
829,12.291897,1,1,1,1,TRUE
738,10.889404,1,1,1,1,FALSE
729,10.789869,1,1,1,1,FALSE
754,11.015226,1,1,1,1,TRUE
763,10.174522,1,1,1,1,FALSE
733,12.072166,1,1,1,1,FALSE
736,38.677471,1,1,1,1,TRUE
736,11.403896,4,1,0,1,FALSE
757,37.810081,4,1,0,1,FALSE
832,13.605949,4,1,0,1,FALSE
769,37.387054,4,1,0,1,FALSE
773,11.975176,4,1,0,1,FALSE
761,12.071795,4,1,0,1,FALSE
734,11.116529,4,1,0,1,FALSE
733,11.025145,4,1,0,1,FALSE
773,37.158867,4,1,0,1,FALSE
758,11.439152,4,1,0,1,FALSE
753,12.14765,4,1,0,1,FALSE
749,36.431816,4,1,0,1,FALSE
780,12.279634,4,1,0,1,FALSE
762,38.088673,4,1,0,1,FALSE
764,12.224594,4,1,0,1,FALSE
716,37.912624,4,1,0,1,FALSE
741,11.480436,4,1,0,1,FALSE
753,10.281889,4,1,0,1,FALSE
773,10.745722,4,1,0,1,FALSE
731,11.876101,4,1,0,1,FALSE
727,9.748062,2,1,0,0,FALSE
753,36.446854,2,1,0,0,FALSE
741,10.584832,2,1,0,0,FALSE
774,11.336438,2,1,0,0,FALSE
762,11.56793,2,1,0,0,FALSE
752,11.965704,2,1,0,0,FALSE
718,35.878735,2,1,0,0,FALSE
731,36.805496,2,1,0,0,FALSE
713,10.434755,2,1,0,0,FALSE
791,12.355295,2,1,0,0,TRUE
758,12.12808,2,1,0,0,FALSE
792,36.716969,2,1,0,0,FALSE
737,11.445616,2,1,0,0,FALSE
763,13.122961,2,1,0,0,FALSE
749,12.791019,2,1,0,0,FALSE
754,12.414409,2,1,0,0,FALSE
763,11.733662,2,1,0,0,FALSE
754,10.492593,2,1,0,0,FALSE
747,11.429482,2,1,0,0,FALSE
735,9.909604,2,1,0,0,FALSE
757,11.872984,2,1,1,1,TRUE
747,12.216228,2,1,1,1,TRUE
769,11.269888,2,1,1,1,FALSE
794,38.105377,2,1,1,1,TRUE
794,13.033712,2,1,1,1,FALSE
761,11.683004,2,1,1,1,TRUE
783,12.705503,2,1,1,1,FALSE
769,12.947914,2,1,1,1,TRUE
769,38.034729,2,1,1,1,TRUE
814,13.998976,2,1,1,1,FALSE
762,36.722816,2,1,1,1,FALSE
756,11.953876,2,1,1,1,FALSE
787,13.170607,2,1,1,1,FALSE
746,11.792025,2,1,1,1,FALSE
784,12.402433,2,1,1,1,FALSE
787,13.036663,2,1,1,1,TRUE
758,12.386734,2,1,1,1,FALSE
735,37.993176,2,1,1,1,TRUE
789,37.816063,2,1,1,1,TRUE
799,12.878426,2,1,1,1,TRUE
829,38.192688,1,1,0,1,FALSE
806,12.987919,1,1,0,1,FALSE
670,9.121042,1,1,0,1,FALSE
767,37.155945,1,1,0,1,FALSE
791,37.119408,1,1,0,1,FALSE
724,11.8922,1,1,0,1,FALSE
751,10.43964,1,1,0,1,FALSE
806,13.604805,1,1,0,1,FALSE
799,13.133059,1,1,0,1,FALSE
754,11.426273,1,1,0,1,FALSE
754,36.146557,1,1,0,1,FALSE
755,35.40934,1,1,0,1,FALSE
742,11.177296,1,1,0,1,FALSE
741,11.855286,1,1,0,1,FALSE
781,39.650452,1,1,0,1,FALSE
717,11.457026,1,1,0,1,FALSE
756,10.826355,1,1,0,1,FALSE
746,38.782898,1,1,0,1,FALSE
748,12.188913,1,1,0,1,FALSE
769,12.487038,1,1,0,1,FALSE
791,13.425117,1,1,1,0,FALSE
744,37.883293,1,1,1,0,FALSE
825,38.290363,1,1,1,0,FALSE
756,13.213449,1,1,1,0,FALSE
764,38.056381,1,1,1,0,FALSE
763,11.819439,1,1,1,0,FALSE
780,37.999432,1,1,1,0,FALSE
808,13.853163,1,1,1,0,FALSE
736,12.206276,1,1,1,0,FALSE
780,37.928589,1,1,1,0,FALSE
721,11.884884,1,1,1,0,FALSE
817,9.538435,1,1,1,0,FALSE
803,39.789143,1,1,1,0,FALSE
747,35.138962,1,1,1,0,FALSE
722,35.132412,1,1,1,0,FALSE
800,37.205639,1,1,1,0,FALSE
743,12.07674,1,1,1,0,FALSE
766,12.666214,1,1,1,0,FALSE
757,36.453453,1,1,1,0,FALSE
727,11.337042,1,1,1,0,FALSE
758,11.006456,1,1,0,0,FALSE
761,13.047722,1,1,0,0,TRUE
762,38.762886,1,1,0,0,FALSE
764,11.100283,1,1,0,0,FALSE
740,35.206524,1,1,0,0,FALSE
760,35.997513,1,1,0,0,FALSE
758,39.011406,1,1,0,0,FALSE
782,12.698808,1,1,0,0,FALSE
770,12.471834,1,1,0,0,FALSE
733,11.39497,1,1,0,0,FALSE
743,37.789387,1,1,0,0,TRUE
718,34.662045,1,1,0,0,FALSE
724,36.865711,1,1,0,0,FALSE
782,12.793774,1,1,0,0,FALSE
813,14.120295,1,1,0,0,FALSE
718,10.831977,1,1,0,0,FALSE
779,12.789919,1,1,0,0,FALSE
762,12.435457,1,1,0,0,TRUE
761,37.355797,1,1,0,0,TRUE
721,11.807274,1,1,0,0,FALSE
778,12.787142,4,1,0,1,FALSE
725,11.240076,4,1,0,1,FALSE
781,12.759582,4,1,0,1,FALSE
773,13.034262,4,1,0,1,FALSE
770,35.445103,4,1,0,1,FALSE
801,37.636196,4,1,0,1,FALSE
768,36.693626,4,1,0,1,FALSE
747,37.74033,4,1,0,1,FALSE
760,9.746862,4,1,0,1,FALSE
791,12.74538,4,1,0,1,FALSE
766,36.43325,4,1,0,1,FALSE
809,39.85994,4,1,0,1,FALSE
773,12.777586,4,1,0,1,FALSE
782,12.957161,4,1,0,1,FALSE
800,37.384151,4,1,0,1,FALSE
765,9.523161,4,1,0,1,FALSE
763,12.361521,4,1,0,1,FALSE
762,11.399115,4,1,0,1,FALSE
844,14.522558,4,1,0,1,FALSE
748,11.456638,4,1,0,1,FALSE
707,10.554805,2,1,1,0,FALSE
800,37.925121,2,1,1,0,FALSE
762,11.364225,2,1,1,0,FALSE
792,12.352331,2,1,1,0,FALSE
762,12.247444,2,1,1,0,FALSE
751,35.475204,2,1,1,0,FALSE
751,9.483742,2,1,1,0,FALSE
790,12.437895,2,1,1,0,FALSE
742,12.133663,2,1,1,0,FALSE
741,12.579361,2,1,1,0,FALSE
784,12.680269,2,1,1,0,FALSE
753,11.807121,2,1,1,0,FALSE
776,12.567551,2,1,1,0,FALSE
780,37.796051,2,1,1,0,FALSE
768,37.045788,2,1,1,0,FALSE
804,13.286825,2,1,1,0,FALSE
727,33.84182,2,1,1,0,FALSE
751,10.844055,2,1,1,0,FALSE
744,35.45298,2,1,1,0,FALSE
750,12.495491,2,1,1,0,FALSE
771,12.967106,2,1,0,1,FALSE
785,38.232742,2,1,0,1,FALSE
776,12.239465,2,1,0,1,FALSE
764,39.751797,2,1,0,1,FALSE
769,12.895219,2,1,0,1,FALSE
783,37.295334,2,1,0,1,FALSE
714,11.348536,2,1,0,1,FALSE
769,12.550688,2,1,0,1,FALSE
739,10.841462,2,1,0,1,FALSE
783,12.098045,2,1,0,1,FALSE
792,13.185986,2,1,0,1,FALSE
794,38.951153,2,1,0,1,FALSE
779,36.659653,2,1,0,1,FALSE
766,12.695476,2,1,0,1,FALSE
774,36.007828,2,1,0,1,FALSE
737,33.879406,2,1,0,1,FALSE
769,12.224234,2,1,0,1,FALSE
789,12.908459,2,1,0,1,FALSE
773,12.492104,2,1,0,1,FALSE
726,36.885231,2,1,0,1,FALSE
822,38.295654,1,1,1,1,FALSE
745,37.004723,1,1,1,1,FALSE
763,13.048613,1,1,1,1,FALSE
788,12.286068,1,1,1,1,TRUE
742,10.75663,1,1,1,1,TRUE
839,39.879784,1,1,1,1,FALSE
770,36.507198,1,1,1,1,TRUE
757,12.319561,1,1,1,1,FALSE
744,11.532969,1,1,1,1,FALSE
763,12.581362,1,1,1,1,FALSE
757,35.802143,1,1,1,1,FALSE
726,35.211685,1,1,1,1,FALSE
756,36.366833,1,1,1,1,TRUE
750,11.178524,1,1,1,1,FALSE
769,36.163422,1,1,1,1,FALSE
759,37.942993,1,1,1,1,FALSE
729,35.200058,1,1,1,1,TRUE
799,12.746431,1,1,1,1,FALSE
799,13.977792,1,1,1,1,FALSE
775,12.846581,1,1,1,1,FALSE
731,11.454773,4,1,1,1,FALSE
767,12.507292,4,1,1,1,TRUE
767,13.271927,4,1,1,1,TRUE
723,10.961063,4,1,1,1,TRUE
774,37.277004,4,1,1,1,FALSE
749,35.49094,4,1,1,1,TRUE
731,36.067032,4,1,1,1,TRUE
791,13.298359,4,1,1,1,FALSE
773,13.098482,4,1,1,1,FALSE
793,38.83691,4,1,1,1,FALSE
804,12.187387,4,1,1,1,TRUE
803,12.013393,4,1,1,1,TRUE
802,12.496224,4,1,1,1,FALSE
710,36.802471,4,1,1,1,FALSE
751,9.459122,4,1,1,1,FALSE
763,11.869863,4,1,1,1,FALSE
817,13.211487,4,1,1,1,TRUE
730,10.360591,4,1,1,1,FALSE
730,36.075855,4,1,1,1,FALSE
776,37.942509,4,1,1,1,FALSE
843,14.896042,4,1,0,0,FALSE
715,10.784706,4,1,0,0,FALSE
792,12.885056,4,1,0,0,TRUE
774,12.933968,4,1,0,0,FALSE
769,37.846561,4,1,0,0,FALSE
740,12.212751,4,1,0,0,FALSE
748,10.33061,4,1,0,0,FALSE
732,35.471802,4,1,0,0,FALSE
754,36.719398,4,1,0,0,FALSE
770,10.377443,4,1,0,0,FALSE
790,37.140503,4,1,0,0,FALSE
737,11.45438,4,1,0,0,FALSE
742,37.158009,4,1,0,0,FALSE
782,38.024117,4,1,0,0,FALSE
794,37.196346,4,1,0,0,FALSE
780,13.776119,4,1,0,0,FALSE
736,38.67292,4,1,0,0,FALSE
782,12.169093,4,1,0,0,FALSE
752,9.458628,4,1,0,0,FALSE
747,38.219276,4,1,0,0,FALSE
727,10.562849,2,1,0,0,FALSE
768,11.839848,2,1,0,0,FALSE
759,11.551271,2,1,0,0,FALSE
755,11.423965,2,1,0,0,FALSE
758,10.316854,2,1,0,0,FALSE
776,12.933496,2,1,0,0,FALSE
751,12.049137,2,1,0,0,FALSE
760,11.209066,2,1,0,0,FALSE
785,35.055332,2,1,0,0,FALSE
754,37.935062,2,1,0,0,FALSE
740,37.043552,2,1,0,0,FALSE
742,36.287357,2,1,0,0,FALSE
742,11.674028,2,1,0,0,FALSE
780,36.964645,2,1,0,0,FALSE
759,36.938828,2,1,0,0,FALSE
794,13.31181,2,1,0,0,FALSE
804,37.034599,2,1,0,0,FALSE
785,10.458326,2,1,0,0,FALSE
753,13.143225,2,1,0,0,FALSE
725,10.817341,2,1,0,0,FALSE
797,12.410719,4,1,1,0,FALSE
785,12.994005,4,1,1,0,FALSE
788,40.61219,4,1,1,0,FALSE
739,36.75927,4,1,1,0,FALSE
793,12.94858,4,1,1,0,FALSE
788,12.662085,4,1,1,0,FALSE
803,12.480396,4,1,1,0,FALSE
735,35.964344,4,1,1,0,FALSE
796,10.256254,4,1,1,0,FALSE
782,12.130421,4,1,1,0,FALSE
790,13.162136,4,1,1,0,FALSE
762,9.417179,4,1,1,0,FALSE
755,37.052311,4,1,1,0,FALSE
780,12.416971,4,1,1,0,FALSE
739,10.841846,4,1,1,0,FALSE
783,11.842588,4,1,1,0,FALSE
766,11.292137,4,1,1,0,FALSE
700,9.979767,4,1,1,0,FALSE
750,12.227615,4,1,1,0,FALSE
772,10.147827,4,1,1,0,FALSE
773,12.584599,4,1,1,1,FALSE
812,12.732797,4,1,1,1,TRUE
798,12.447119,4,1,1,1,TRUE
788,14.081238,4,1,1,1,TRUE
800,37.85083,4,1,1,1,TRUE
759,12.084612,4,1,1,1,FALSE
791,12.6887,4,1,1,1,FALSE
793,41.716766,4,1,1,1,TRUE
768,37.303936,4,1,1,1,TRUE
767,35.594513,4,1,1,1,TRUE
759,12.678178,4,1,1,1,TRUE
786,37.700222,4,1,1,1,TRUE
779,38.32386,4,1,1,1,FALSE
798,11.367037,4,1,1,1,TRUE
745,11.987665,4,1,1,1,FALSE
742,9.418539,4,1,1,1,TRUE
801,40.90424,4,1,1,1,FALSE
810,13.363758,4,1,1,1,TRUE
732,11.108521,4,1,1,1,TRUE
807,13.012432,4,1,1,1,FALSE
720,35.417713,1,1,0,1,FALSE
712,10.357376,1,1,0,1,FALSE
716,33.810818,1,1,0,1,FALSE
778,38.083828,1,1,0,1,FALSE
746,11.869076,1,1,0,1,FALSE
797,12.323154,1,1,0,1,FALSE
776,12.601112,1,1,0,1,FALSE
765,37.239651,1,1,0,1,FALSE
802,11.030052,1,1,0,1,FALSE
799,14.17065,1,1,0,1,FALSE
733,35.21833,1,1,0,1,FALSE
773,11.750345,1,1,0,1,FALSE
808,37.09021,1,1,0,1,FALSE
794,12.700621,1,1,0,1,FALSE
776,39.84169,1,1,0,1,FALSE
825,38.934299,1,1,0,1,FALSE
791,14.400455,1,1,0,1,FALSE
754,12.704224,1,1,0,1,FALSE
825,13.848009,1,1,0,1,FALSE
772,12.660425,1,1,0,1,FALSE
761,13.398832,2,1,1,0,FALSE
839,38.334282,2,1,1,0,FALSE
799,13.340773,2,1,1,0,FALSE
792,12.706284,2,1,1,0,FALSE
753,12.260426,2,1,1,0,FALSE
848,13.517384,2,1,1,0,FALSE
762,38.020588,2,1,1,0,FALSE
772,35.241249,2,1,1,0,FALSE
782,12.449598,2,1,1,0,FALSE
818,12.797644,2,1,1,0,FALSE
752,36.204277,2,1,1,0,FALSE
754,9.493546,2,1,1,0,FALSE
757,36.152519,2,1,1,0,FALSE
786,36.538303,2,1,1,0,FALSE
799,12.587122,2,1,1,0,FALSE
788,11.390936,2,1,1,0,FALSE
787,11.434053,2,1,1,0,FALSE
800,11.864977,2,1,1,0,FALSE
772,38.021893,2,1,1,0,FALSE
834,13.871452,2,1,1,0,FALSE
764,13.233486,4,1,0,1,FALSE
786,12.895851,4,1,0,1,FALSE
788,10.409239,4,1,0,1,FALSE
796,14.035589,4,1,0,1,FALSE
752,37.044712,4,1,0,1,FALSE
809,14.246639,4,1,0,1,FALSE
776,13.123196,4,1,0,1,FALSE
767,39.090176,4,1,0,1,FALSE
735,36.005184,4,1,0,1,FALSE
758,11.228909,4,1,0,1,FALSE
789,12.971378,4,1,0,1,FALSE
761,38.825588,4,1,0,1,FALSE
840,14.092384,4,1,0,1,FALSE
768,9.504414,4,1,0,1,FALSE
766,36.585182,4,1,0,1,FALSE
763,36.217651,4,1,0,1,FALSE
768,36.462181,4,1,0,1,FALSE
761,38.012684,4,1,0,1,FALSE
774,37.10918,4,1,0,1,FALSE
792,12.920246,4,1,0,1,FALSE
753,11.530563,1,1,1,1,FALSE
758,36.278564,1,1,1,1,FALSE
782,37.296204,1,1,1,1,FALSE
776,37.857197,1,1,1,1,TRUE
751,35.804585,1,1,1,1,FALSE
727,11.276896,1,1,1,1,FALSE
751,34.837376,1,1,1,1,TRUE
756,35.485336,1,1,1,1,TRUE
756,10.422703,1,1,1,1,FALSE
779,12.144714,1,1,1,1,FALSE
763,12.033819,1,1,1,1,FALSE
787,13.079594,1,1,1,1,TRUE
796,14.205441,1,1,1,1,FALSE
766,37.913887,1,1,1,1,TRUE
796,13.50885,1,1,1,1,FALSE
798,13.696768,1,1,1,1,FALSE
785,11.218462,1,1,1,1,FALSE
730,38.599255,1,1,1,1,FALSE
769,37.042038,1,1,1,1,FALSE
764,39.779793,1,1,1,1,TRUE
817,38.224045,1,1,1,0,FALSE
805,11.503613,1,1,1,0,FALSE
783,12.419817,1,1,1,0,FALSE
777,36.987396,1,1,1,0,FALSE
771,12.712261,1,1,1,0,FALSE
805,12.953176,1,1,1,0,FALSE
813,13.124784,1,1,1,0,FALSE
771,11.246254,1,1,1,0,FALSE
757,10.198078,1,1,1,0,FALSE
824,38.934471,1,1,1,0,FALSE
818,13.526966,1,1,1,0,FALSE
784,12.847475,1,1,1,0,FALSE
778,38.926155,1,1,1,0,FALSE
789,13.152594,1,1,1,0,FALSE
785,11.790941,1,1,1,0,FALSE
746,11.070929,1,1,1,0,FALSE
770,12.264204,1,1,1,0,FALSE
767,9.46221,1,1,1,0,FALSE
828,13.839962,1,1,1,0,FALSE
772,11.7925,1,1,1,0,FALSE
752,12.450777,4,1,0,0,FALSE
757,11.381709,4,1,0,0,FALSE
820,39.093941,4,1,0,0,FALSE
797,12.27594,4,1,0,0,FALSE
815,39.03912,4,1,0,0,FALSE
824,13.81418,4,1,0,0,FALSE
740,35.473572,4,1,0,0,FALSE
766,12.847103,4,1,0,0,FALSE
746,10.332115,4,1,0,0,FALSE
753,13.504301,4,1,0,0,FALSE
792,13.587675,4,1,0,0,FALSE
788,38.828724,4,1,0,0,FALSE
785,12.458803,4,1,0,0,FALSE
784,12.513245,4,1,0,0,FALSE
807,36.817425,4,1,0,0,FALSE
825,39.069443,4,1,0,0,FALSE
753,12.065479,4,1,0,0,FALSE
813,40.682812,4,1,0,0,FALSE
797,36.705341,4,1,0,0,FALSE
757,39.651817,4,1,0,0,TRUE
798,13.159132,2,1,1,1,FALSE
797,37.320671,2,1,1,1,TRUE
808,13.094347,2,1,1,1,TRUE
807,13.748745,2,1,1,1,FALSE
791,13.277164,2,1,1,1,TRUE
865,38.476505,2,1,1,1,FALSE
795,37.110359,2,1,1,1,FALSE
731,36.939758,2,1,1,1,FALSE
799,13.369749,2,1,1,1,FALSE
730,37.09071,2,1,1,1,FALSE
782,11.306394,2,1,1,1,FALSE
751,11.037149,2,1,1,1,TRUE
764,13.297523,2,1,1,1,TRUE
756,35.723999,2,1,1,1,FALSE
756,34.515343,2,1,1,1,TRUE
778,12.722576,2,1,1,1,FALSE
750,11.104891,2,1,1,1,FALSE
711,34.958916,2,1,1,1,FALSE
773,36.250687,2,1,1,1,FALSE
796,38.784889,2,1,1,1,FALSE
763,11.844114,4,1,1,0,FALSE
761,12.529169,4,1,1,0,FALSE
770,37.095222,4,1,1,0,FALSE
786,13.118507,4,1,1,0,FALSE
735,36.074989,4,1,1,0,FALSE
765,37.513081,4,1,1,0,FALSE
794,12.547745,4,1,1,0,FALSE
762,11.988495,4,1,1,0,FALSE
812,39.005283,4,1,1,0,FALSE
774,12.751894,4,1,1,0,FALSE
831,37.722385,4,1,1,0,FALSE
779,38.985931,4,1,1,0,FALSE
807,38.252007,4,1,1,0,FALSE
755,12.479326,4,1,1,0,FALSE
822,38.416214,4,1,1,0,FALSE
747,35.589157,4,1,1,0,FALSE
745,37.722038,4,1,1,0,FALSE
792,13.653954,4,1,1,0,TRUE
801,38.913517,4,1,1,0,FALSE
765,36.547657,4,1,1,0,FALSE
774,36.985714,1,1,0,0,FALSE
781,11.283621,1,1,0,0,FALSE
752,37.915966,1,1,0,0,FALSE
817,40.624405,1,1,0,0,FALSE
776,11.178623,1,1,0,0,FALSE
769,36.331154,1,1,0,0,FALSE
743,35.352425,1,1,0,0,FALSE
789,40.63509,1,1,0,0,FALSE
751,9.516519,1,1,0,0,FALSE
730,36.285583,1,1,0,0,FALSE
777,40.590305,1,1,0,0,FALSE
774,12.640929,1,1,0,0,FALSE
721,10.647528,1,1,0,0,TRUE
796,37.293533,1,1,0,0,FALSE
798,13.146437,1,1,0,0,FALSE
809,38.041172,1,1,0,0,FALSE
730,12.011062,1,1,0,0,FALSE
733,11.162624,1,1,0,0,FALSE
792,13.155699,1,1,0,0,FALSE
755,11.197363,1,1,0,0,FALSE
816,12.971369,2,1,0,1,FALSE
784,10.18289,2,1,0,1,FALSE
756,11.57439,2,1,0,1,FALSE
816,13.985006,2,1,0,1,FALSE
817,41.055508,2,1,0,1,FALSE
769,11.96648,2,1,0,1,FALSE
773,11.388477,2,1,0,1,FALSE
766,39.814461,2,1,0,1,FALSE
816,9.585335,2,1,0,1,FALSE
754,37.85508,2,1,0,1,FALSE
795,12.953825,2,1,0,1,FALSE
785,12.714003,2,1,0,1,FALSE
747,11.500942,2,1,0,1,FALSE
759,7.60943,2,1,0,1,FALSE
806,14.280901,2,1,0,1,FALSE
755,37.056412,2,1,0,1,FALSE
775,13.371368,2,1,0,1,FALSE
805,39.846813,2,1,0,1,FALSE
774,37.104973,2,1,0,1,FALSE
765,12.244473,2,1,0,1,FALSE
776,10.442984,2,1,0,0,FALSE
747,10.181795,2,1,0,0,FALSE
766,12.750097,2,1,0,0,FALSE
794,13.108034,2,1,0,0,FALSE
768,13.066605,2,1,0,0,FALSE
735,11.127325,2,1,0,0,FALSE
787,13.571423,2,1,0,0,FALSE
825,14.139004,2,1,0,0,FALSE
755,35.413906,2,1,0,0,FALSE
766,12.63648,2,1,0,0,FALSE
800,11.003908,2,1,0,0,FALSE
817,14.30357,2,1,0,0,FALSE
831,12.01026,2,1,0,0,FALSE
784,36.046982,2,1,0,0,FALSE
740,11.816179,2,1,0,0,FALSE
781,12.442642,2,1,0,0,FALSE
755,12.070063,2,1,0,0,FALSE
784,12.443283,2,1,0,0,FALSE
789,37.936363,2,1,0,0,FALSE
775,36.95805,2,1,0,0,FALSE
951,15.212809,1,1,1,1,FALSE
942,15.92605,1,1,1,1,TRUE
963,17.11554,1,1,1,1,FALSE
945,15.634823,1,1,1,1,FALSE
952,15.803806,1,1,1,1,FALSE
948,15.717693,1,1,1,1,FALSE
969,16.674026,1,1,1,1,TRUE
951,16.330116,1,1,1,1,FALSE
956,17.06385,1,1,1,1,TRUE
946,17.241217,1,1,1,1,TRUE
952,16.739346,1,1,1,1,TRUE
952,16.260149,1,1,1,1,FALSE
953,16.628925,1,1,1,1,TRUE
920,15.907618,1,1,1,1,FALSE
939,16.417789,1,1,1,1,FALSE
921,16.202032,1,1,1,1,TRUE
964,16.549709,1,1,1,1,FALSE
954,16.710079,1,1,1,1,TRUE
960,16.272358,1,1,1,1,FALSE
916,15.936287,1,1,1,1,FALSE
955,15.917292,2,1,1,1,TRUE
911,15.073071,2,1,1,1,FALSE
960,16.781101,2,1,1,1,TRUE
915,14.827824,2,1,1,1,FALSE
957,16.576551,2,1,1,1,FALSE
956,16.042177,2,1,1,1,FALSE
956,16.47476,2,1,1,1,FALSE
911,14.155151,2,1,1,1,FALSE
971,17.534803,2,1,1,1,FALSE
948,16.8311,2,1,1,1,TRUE
966,15.795544,2,1,1,1,FALSE
939,15.630992,2,1,1,1,TRUE
964,16.590052,2,1,1,1,FALSE
979,17.190796,2,1,1,1,TRUE
945,16.22267,2,1,1,1,TRUE
977,16.459877,2,1,1,1,FALSE
945,17.018864,2,1,1,1,FALSE
953,16.446154,2,1,1,1,TRUE
923,15.683933,2,1,1,1,FALSE
959,15.829464,2,1,1,1,FALSE
950,15.714771,1,1,0,0,FALSE
952,15.253742,1,1,0,0,FALSE
945,15.757374,1,1,0,0,FALSE
947,15.739489,1,1,0,0,FALSE
949,15.723495,1,1,0,0,TRUE
966,15.583321,1,1,0,0,FALSE
944,16.46805,1,1,0,0,FALSE
980,16.094158,1,1,0,0,FALSE
942,16.232412,1,1,0,0,FALSE
947,16.124205,1,1,0,0,FALSE
925,14.548357,1,1,0,0,FALSE
988,17.168781,1,1,0,0,FALSE
935,16.437401,1,1,0,0,FALSE
942,15.238682,1,1,0,0,TRUE
971,41.372097,1,1,0,0,FALSE
954,17.598091,1,1,0,0,FALSE
973,15.782619,1,1,0,0,FALSE
960,15.521336,1,1,0,0,FALSE
941,15.230402,1,1,0,0,FALSE
921,15.504082,1,1,0,0,FALSE
989,17.642319,4,1,1,1,FALSE
939,15.492195,4,1,1,1,FALSE
934,15.313969,4,1,1,1,TRUE
918,15.399681,4,1,1,1,FALSE
961,16.484592,4,1,1,1,FALSE
949,15.518022,4,1,1,1,TRUE
922,14.75993,4,1,1,1,FALSE
941,15.727228,4,1,1,1,FALSE
950,44.683125,4,1,1,1,TRUE
963,15.796434,4,1,1,1,FALSE
963,16.748158,4,1,1,1,TRUE
942,16.426464,4,1,1,1,TRUE
973,16.302277,4,1,1,1,FALSE
970,15.736614,4,1,1,1,FALSE
965,16.295279,4,1,1,1,TRUE
964,43.220589,4,1,1,1,FALSE
959,16.065979,4,1,1,1,FALSE
933,15.593596,4,1,1,1,TRUE
943,16.752268,4,1,1,1,FALSE
926,15.438389,4,1,1,1,TRUE
975,17.428024,4,1,0,1,FALSE
938,16.941914,4,1,0,1,FALSE
953,16.977154,4,1,0,1,FALSE
939,16.445675,4,1,0,1,FALSE
910,14.660645,4,1,0,1,FALSE
937,15.436582,4,1,0,1,FALSE
950,16.285257,4,1,0,1,FALSE
952,15.459253,4,1,0,1,FALSE
962,16.79948,4,1,0,1,FALSE
941,15.940172,4,1,0,1,FALSE
954,16.315002,4,1,0,1,FALSE
