@relation 'base7-191018-weka-weka.filters.unsupervised.attribute.Remove-R1-6,8,14-17,19-20-weka.filters.unsupervised.attribute.Remove-R7-weka.filters.unsupervised.attribute.Remove-R4'

@attribute nedge numeric
@attribute fval numeric
@attribute walklen numeric
@attribute balswap numeric
@attribute improve1 numeric
@attribute drBool {FALSE,TRUE}

@data
2906,23.134861,4,1,0,FALSE
2912,22.545494,4,1,0,FALSE
3025,23.973354,4,1,0,FALSE
2889,23.829285,4,1,0,FALSE
2995,23.893524,4,1,0,FALSE
2934,24.84116,4,1,0,FALSE
3048,24.567234,4,1,0,FALSE
2820,22.01984,4,1,0,FALSE
2885,23.301994,4,1,0,FALSE
2969,23.967815,4,1,0,FALSE
2872,22.954636,4,1,0,FALSE
2893,23.070454,4,1,0,FALSE
2888,23.663826,4,1,0,FALSE
3082,24.309475,2,1,0,FALSE
2995,24.343575,2,1,0,FALSE
2856,22.08387,2,1,0,FALSE
2881,23.556732,2,1,0,FALSE
3028,24.749691,2,1,0,FALSE
3054,24.833511,2,1,0,FALSE
2976,24.686958,2,1,0,FALSE
3050,24.680649,2,1,0,FALSE
2911,23.023209,2,1,0,FALSE
2909,23.137825,2,1,0,FALSE
3031,24.297655,2,1,0,FALSE
3033,69.332916,2,1,0,FALSE
2953,71.849648,2,1,0,FALSE
2908,23.283329,2,1,0,FALSE
2969,24.70052,2,1,0,FALSE
2959,23.688992,2,1,0,FALSE
3026,25.670101,2,1,0,FALSE
2923,23.110268,2,1,0,FALSE
2950,24.430264,2,1,0,FALSE
2988,25.060051,2,1,0,FALSE
3121,26.560444,2,0,1,TRUE
2984,25.176838,2,0,1,FALSE
3100,25.942917,2,0,1,FALSE
2984,25.299599,2,0,1,FALSE
3058,23.955841,2,0,1,FALSE
3020,24.264812,2,0,1,FALSE
3085,26.27705,2,0,1,FALSE
3041,25.410854,2,0,1,FALSE
3029,25.179241,2,0,1,FALSE
3009,25.383762,2,0,1,FALSE
3040,25.664169,2,0,1,FALSE
2897,22.717243,2,0,1,FALSE
2992,25.046986,2,0,1,FALSE
3071,26.510635,2,0,1,FALSE
2975,25.112015,2,0,1,FALSE
3005,24.745129,2,0,1,FALSE
3028,24.353748,2,0,1,FALSE
3077,26.404175,2,0,1,FALSE
2943,25.241367,2,0,1,FALSE
3100,25.227627,2,0,1,FALSE
3061,27.135052,1,1,0,FALSE
3006,24.798485,1,1,0,FALSE
3014,25.313576,1,1,0,FALSE
3007,24.807339,1,1,0,FALSE
2932,23.879581,1,1,0,FALSE
3089,25.733006,1,1,0,FALSE
3019,24.968781,1,1,0,FALSE
3000,24.959957,1,1,0,FALSE
3139,25.485954,1,1,0,FALSE
3025,23.825844,1,1,0,FALSE
2929,24.204872,1,1,0,FALSE
3083,69.389832,1,1,0,FALSE
2974,24.036346,1,1,0,FALSE
3078,27.451561,1,1,0,FALSE
2999,25.603027,1,1,0,FALSE
3030,24.890034,1,1,0,FALSE
2962,23.022217,1,1,0,FALSE
3054,25.821194,1,1,0,FALSE
3071,26.224831,1,1,0,FALSE
3138,26.835442,1,1,0,FALSE
2997,24.093575,4,1,1,FALSE
3022,25.742971,4,1,1,TRUE
2968,25.079945,4,1,1,TRUE
3094,27.394867,4,1,1,TRUE
3007,26.076797,4,1,1,FALSE
3060,26.368778,4,1,1,TRUE
2998,25.840527,4,1,1,TRUE
2957,66.341583,4,1,1,TRUE
3091,26.137321,4,1,1,TRUE
2930,22.841274,4,1,1,TRUE
3091,26.699875,4,1,1,TRUE
3057,26.546249,4,1,1,TRUE
3090,25.994404,4,1,1,TRUE
3019,26.426208,4,1,1,FALSE
3051,25.488335,4,1,1,TRUE
3071,24.996166,4,1,1,TRUE
3084,69.397446,4,1,1,FALSE
2962,25.357693,4,1,1,FALSE
3162,27.31366,4,1,1,TRUE
3007,24.651985,4,1,1,FALSE
3132,26.664452,1,0,1,FALSE
3035,26.910839,1,0,1,FALSE
2913,23.731037,1,0,1,FALSE
3080,24.300644,1,0,1,FALSE
3067,25.732368,1,0,1,FALSE
3005,25.14389,1,0,1,FALSE
3027,24.631786,1,0,1,FALSE
3052,24.57304,1,0,1,FALSE
3039,24.995159,1,0,1,FALSE
3021,25.560303,1,0,1,FALSE
3019,26.813736,1,0,1,FALSE
3019,25.271206,1,0,1,FALSE
3044,25.987217,1,0,1,FALSE
3000,25.859825,1,0,1,FALSE
2989,69.06839,1,0,1,FALSE
3031,25.39579,1,0,1,FALSE
2957,23.946087,1,0,1,FALSE
2962,25.799911,1,0,1,FALSE
2857,22.934147,1,0,1,FALSE
3068,24.998856,1,0,1,FALSE
3005,26.213135,4,0,1,FALSE
3030,25.733776,4,0,1,FALSE
3062,27.392258,4,0,1,FALSE
3032,25.435558,4,0,1,FALSE
3035,26.530365,4,0,1,FALSE
2956,24.481308,4,0,1,FALSE
3153,28.211182,4,0,1,FALSE
3101,26.867859,4,0,1,FALSE
3109,27.368484,4,0,1,FALSE
2988,23.411268,4,0,1,FALSE
3035,25.336779,4,0,1,FALSE
3009,26.05291,4,0,1,FALSE
2988,25.517233,4,0,1,FALSE
3020,25.580254,4,0,1,FALSE
2946,26.317715,4,0,1,FALSE
2982,69.148209,4,0,1,FALSE
3075,26.243126,4,0,1,FALSE
2932,25.014153,4,0,1,FALSE
3044,27.203049,4,0,1,FALSE
2931,24.001431,4,0,1,FALSE
2969,25.877462,2,1,1,TRUE
3157,26.887165,2,1,1,TRUE
3168,26.910915,2,1,1,TRUE
3044,27.231621,2,1,1,TRUE
3133,25.566597,2,1,1,TRUE
3092,26.973259,2,1,1,TRUE
3029,24.921394,2,1,1,TRUE
3039,26.371132,2,1,1,FALSE
2995,24.455313,2,1,1,TRUE
3169,26.526741,2,1,1,FALSE
3045,25.566601,2,1,1,FALSE
3099,26.711552,2,1,1,TRUE
3021,25.329784,2,1,1,TRUE
3049,26.468136,2,1,1,FALSE
2980,25.241932,2,1,1,TRUE
3062,26.226452,2,1,1,TRUE
3031,26.518387,2,1,1,TRUE
2910,24.590542,2,1,1,TRUE
3051,25.350452,2,1,1,TRUE
3067,26.570843,2,1,1,FALSE
3111,27.055672,2,1,0,FALSE
3051,25.574766,2,1,0,FALSE
3035,26.873024,2,1,0,FALSE
3075,73.049965,2,1,0,FALSE
3157,26.354649,2,1,0,FALSE
2986,24.361732,2,1,0,FALSE
3025,25.532738,2,1,0,FALSE
2990,70.113197,2,1,0,FALSE
3061,23.808155,2,1,0,FALSE
3075,25.131695,2,1,0,FALSE
3083,25.764378,2,1,0,FALSE
3064,25.599991,2,1,0,FALSE
3013,25.890163,2,1,0,FALSE
2999,23.805336,2,1,0,FALSE
3131,27.121693,2,1,0,FALSE
3063,69.315063,2,1,0,FALSE
3057,26.340393,2,1,0,FALSE
3033,70.186996,2,1,0,FALSE
3005,25.417679,2,1,0,FALSE
3019,23.463346,2,1,0,FALSE
2924,22.036018,4,1,0,FALSE
3036,25.051704,4,1,0,FALSE
3080,25.935913,4,1,0,FALSE
3027,26.253681,4,1,0,FALSE
2969,24.93257,4,1,0,FALSE
3109,27.795692,4,1,0,FALSE
3048,70.338928,4,1,0,FALSE
3063,25.252491,4,1,0,FALSE
3077,25.739182,4,1,0,FALSE
3064,69.273331,4,1,0,FALSE
3023,24.853472,4,1,0,FALSE
2943,24.876743,4,1,0,FALSE
3052,25.603714,4,1,0,FALSE
3009,70.96962,4,1,0,FALSE
3007,25.941284,4,1,0,FALSE
3113,26.974094,4,1,0,FALSE
3053,26.67675,4,1,0,FALSE
2928,23.548607,4,1,0,FALSE
3084,26.451477,4,1,0,FALSE
3070,25.762726,4,1,0,FALSE
3052,26.083668,4,0,0,FALSE
2957,25.952362,4,0,0,FALSE
3032,25.348228,4,0,0,FALSE
3021,26.163666,4,0,0,FALSE
2876,64.569077,4,0,0,TRUE
2937,24.298721,4,0,0,FALSE
2996,25.30859,4,0,0,FALSE
3073,26.469254,4,0,0,FALSE
3051,25.425186,4,0,0,FALSE
2962,68.186134,4,0,0,TRUE
3069,26.208412,4,0,0,FALSE
2950,24.382435,4,0,0,TRUE
2986,25.208576,4,0,0,FALSE
3001,25.34483,4,0,0,FALSE
3112,25.898874,4,0,0,FALSE
3010,26.138359,4,0,0,FALSE
3091,26.02512,4,0,0,FALSE
3049,25.466515,4,0,0,FALSE
3016,25.46616,4,0,0,TRUE
3001,25.854614,4,0,0,FALSE
2986,24.265297,1,1,1,TRUE
3010,25.266624,1,1,1,TRUE
3017,27.008577,1,1,1,FALSE
3110,26.737488,1,1,1,TRUE
3073,68.755348,1,1,1,FALSE
2963,24.292076,1,1,1,FALSE
2978,24.924931,1,1,1,FALSE
3002,22.248146,1,1,1,FALSE
3015,25.602379,1,1,1,FALSE
2941,24.466434,1,1,1,FALSE
2970,67.344986,1,1,1,FALSE
2961,67.422729,1,1,1,FALSE
3101,25.33709,1,1,1,FALSE
3052,26.305458,1,1,1,FALSE
3094,25.982254,1,1,1,TRUE
3159,25.69124,1,1,1,FALSE
3030,25.028641,1,1,1,FALSE
3119,26.113403,1,1,1,FALSE
2999,25.508949,1,1,1,FALSE
3002,25.725163,1,1,1,FALSE
3155,26.353127,2,0,0,TRUE
3062,25.984566,2,0,0,FALSE
3022,24.940266,2,0,0,FALSE
3021,25.6917,2,0,0,FALSE
3009,26.572792,2,0,0,FALSE
2974,23.692184,2,0,0,FALSE
3158,26.648399,2,0,0,TRUE
3036,26.63623,2,0,0,FALSE
3049,27.316273,2,0,0,FALSE
2903,23.26531,2,0,0,FALSE
3074,26.946289,2,0,0,FALSE
3008,24.5569,2,0,0,FALSE
3055,24.976643,2,0,0,FALSE
3065,27.480362,2,0,0,FALSE
3103,24.144196,2,0,0,TRUE
3080,27.707478,2,0,0,FALSE
3043,24.777775,2,0,0,FALSE
3098,26.466148,2,0,0,FALSE
3076,25.031067,2,0,0,FALSE
3058,24.582108,2,0,0,FALSE
2998,23.873291,1,0,0,FALSE
3044,26.312721,1,0,0,TRUE
3004,24.85096,1,0,0,TRUE
2993,25.261581,1,0,0,FALSE
3000,24.892448,1,0,0,FALSE
3104,25.387135,1,0,0,FALSE
3058,26.876762,1,0,0,TRUE
2989,26.457706,1,0,0,TRUE
3037,26.644295,1,0,0,FALSE
3014,71.066856,1,0,0,FALSE
3012,24.999096,1,0,0,FALSE
3153,27.084923,1,0,0,FALSE
2916,24.156696,1,0,0,FALSE
3002,24.897568,1,0,0,FALSE
2981,24.114384,1,0,0,FALSE
3036,70.093315,1,0,0,TRUE
2951,25.038763,1,0,0,TRUE
2998,67.187561,1,0,0,TRUE
3034,25.270927,1,0,0,FALSE
3085,25.877613,1,0,0,FALSE
3018,26.775459,4,0,0,FALSE
3065,26.52449,4,0,0,FALSE
3200,28.859814,4,0,0,FALSE
3068,26.197372,4,0,0,FALSE
3146,69.593369,4,0,0,TRUE
3083,25.914928,4,0,0,FALSE
3215,28.596241,4,0,0,FALSE
2925,67.358658,4,0,0,FALSE
3148,68.585464,4,0,0,FALSE
3144,74.999649,4,0,0,FALSE
3138,72.156509,4,0,0,FALSE
3135,28.034954,4,0,0,FALSE
2952,23.892139,4,0,0,TRUE
3089,26.876638,4,0,0,FALSE
3136,27.114452,4,0,0,TRUE
3084,26.508514,4,0,0,FALSE
3114,26.88081,4,0,0,FALSE
3073,26.754705,4,0,0,FALSE
3137,28.396751,4,0,0,FALSE
3079,26.569668,4,0,0,FALSE
3145,24.867947,2,0,0,FALSE
3160,28.480347,2,0,0,FALSE
3115,28.081802,2,0,0,FALSE
3099,17.589901,2,0,0,FALSE
3162,26.203178,2,0,0,FALSE
3145,29.187927,2,0,0,FALSE
3136,28.120857,2,0,0,FALSE
3029,26.975365,2,0,0,FALSE
3134,28.639015,2,0,0,FALSE
3144,26.480164,2,0,0,FALSE
3113,26.753695,2,0,0,FALSE
3192,27.225124,2,0,0,FALSE
3090,28.488232,2,0,0,FALSE
3098,73.938065,2,0,0,FALSE
3076,27.95879,2,0,0,FALSE
3062,67.451118,2,0,0,FALSE
3032,25.99865,2,0,0,FALSE
3043,25.808239,2,0,0,FALSE
3172,27.531815,2,0,0,FALSE
3123,25.932491,2,0,0,FALSE
3171,28.196289,1,1,0,FALSE
3087,69.545433,1,1,0,FALSE
3094,27.548573,1,1,0,FALSE
3189,27.587505,1,1,0,FALSE
3191,29.344269,1,1,0,FALSE
3094,27.112961,1,1,0,FALSE
3172,28.530945,1,1,0,FALSE
3123,29.278439,1,1,0,FALSE
2990,27.104004,1,1,0,FALSE
3225,28.354931,1,1,0,FALSE
3074,25.993729,1,1,0,FALSE
3136,26.646229,1,1,0,FALSE
3150,27.334328,1,1,0,FALSE
3091,26.474632,1,1,0,FALSE
3222,29.507431,1,1,0,FALSE
3101,26.042824,1,1,0,FALSE
2987,67.055519,1,1,0,FALSE
3065,27.336391,1,1,0,FALSE
3064,27.047409,1,1,0,FALSE
3101,25.030079,1,1,0,FALSE
3094,25.443287,2,1,0,FALSE
3117,26.45924,2,1,0,FALSE
3020,27.022995,2,1,0,FALSE
3061,26.380249,2,1,0,FALSE
3160,72.163528,2,1,0,FALSE
3072,25.552971,2,1,0,FALSE
3108,73.053436,2,1,0,FALSE
3212,29.065048,2,1,0,FALSE
3235,73.286407,2,1,0,FALSE
3041,26.406345,2,1,0,FALSE
3071,28.539291,2,1,0,FALSE
2950,24.809196,2,1,0,FALSE
3100,27.036942,2,1,0,FALSE
3081,26.010525,2,1,0,FALSE
3036,24.758121,2,1,0,FALSE
3033,26.325798,2,1,0,FALSE
3071,69.299988,2,1,0,FALSE
3165,29.038975,2,1,0,FALSE
3085,26.586636,2,1,0,FALSE
3167,28.991364,2,1,0,FALSE
3069,26.811611,1,0,1,FALSE
3135,26.56395,1,0,1,FALSE
3060,23.481693,1,0,1,FALSE
3026,26.803783,1,0,1,FALSE
3100,27.099533,1,0,1,FALSE
3010,24.830841,1,0,1,FALSE
3139,27.393387,1,0,1,FALSE
3016,68.381134,1,0,1,FALSE
3072,74.01001,1,0,1,FALSE
3049,26.804123,1,0,1,FALSE
3041,27.074604,1,0,1,FALSE
3037,25.606552,1,0,1,FALSE
3020,25.462921,1,0,1,FALSE
3078,28.085537,1,0,1,FALSE
3069,27.888851,1,0,1,FALSE
3103,27.450092,1,0,1,FALSE
3140,28.52179,1,0,1,FALSE
3116,27.952881,1,0,1,FALSE
3126,27.413277,1,0,1,FALSE
3056,71.248398,1,0,1,FALSE
3073,27.255363,2,0,1,FALSE
3003,71.049675,2,0,1,FALSE
3087,26.70907,2,0,1,FALSE
3208,27.478149,2,0,1,FALSE
3118,27.94931,2,0,1,FALSE
3069,26.803322,2,0,1,FALSE
3152,68.930969,2,0,1,FALSE
3087,25.500492,2,0,1,FALSE
3125,27.690044,2,0,1,FALSE
3119,27.188133,2,0,1,FALSE
3152,27.854347,2,0,1,FALSE
3058,68.416885,2,0,1,FALSE
3131,71.411469,2,0,1,FALSE
3039,69.480194,2,0,1,FALSE
3115,27.20636,2,0,1,FALSE
3140,27.559496,2,0,1,FALSE
3107,27.737747,2,0,1,FALSE
3072,27.272732,2,0,1,FALSE
3076,26.068436,2,0,1,FALSE
3065,26.557594,2,0,1,FALSE
3195,27.604038,4,0,1,FALSE
3112,27.92643,4,0,1,FALSE
3062,26.486134,4,0,1,FALSE
3072,25.734688,4,0,1,FALSE
3032,70.209221,4,0,1,FALSE
2958,25.330482,4,0,1,FALSE
3207,29.507809,4,0,1,FALSE
3176,27.557961,4,0,1,FALSE
3132,28.206284,4,0,1,FALSE
3221,29.07901,4,0,1,FALSE
3113,73.027039,4,0,1,FALSE
3040,25.280552,4,0,1,FALSE
3131,72.128952,4,0,1,FALSE
3171,27.566437,4,0,1,FALSE
3103,27.202835,4,0,1,FALSE
3163,27.811543,4,0,1,FALSE
3160,28.575306,4,0,1,FALSE
3077,26.03764,4,0,1,FALSE
3136,28.632557,4,0,1,FALSE
3097,25.148666,4,0,1,FALSE
3108,70.305824,2,1,1,TRUE
3114,26.425114,2,1,1,TRUE
3124,73.97049,2,1,1,TRUE
3053,25.874556,2,1,1,TRUE
3136,28.404316,2,1,1,FALSE
3076,29.18092,2,1,1,FALSE
3111,27.834389,2,1,1,FALSE
3050,25.132231,2,1,1,FALSE
2995,22.568089,2,1,1,TRUE
3099,78.581261,2,1,1,FALSE
3055,26.326208,2,1,1,FALSE
3156,28.372128,2,1,1,FALSE
3066,27.394733,2,1,1,TRUE
3232,28.199501,2,1,1,TRUE
2971,68.359024,2,1,1,FALSE
3083,70.367493,2,1,1,TRUE
3221,28.810829,2,1,1,FALSE
3125,27.519779,2,1,1,TRUE
3137,28.130714,2,1,1,FALSE
3105,27.953716,2,1,1,TRUE
3038,26.68309,1,1,1,FALSE
3120,25.144014,1,1,1,FALSE
3043,27.46682,1,1,1,FALSE
2996,26.868416,1,1,1,FALSE
3083,26.535416,1,1,1,FALSE
3129,26.731953,1,1,1,FALSE
3135,24.322086,1,1,1,TRUE
3108,27.193222,1,1,1,FALSE
3049,73.932281,1,1,1,FALSE
3135,28.539322,1,1,1,FALSE
3156,25.188511,1,1,1,FALSE
3125,28.406197,1,1,1,TRUE
3152,28.964108,1,1,1,FALSE
3094,25.768806,1,1,1,FALSE
3036,26.529881,1,1,1,FALSE
3125,27.244459,1,1,1,FALSE
3149,71.333862,1,1,1,FALSE
3173,26.920525,1,1,1,FALSE
3056,24.873379,1,1,1,TRUE
3092,71.116272,1,1,1,FALSE
3097,28.005035,1,0,0,FALSE
3086,27.066025,1,0,0,FALSE
3019,24.511642,1,0,0,FALSE
3080,27.428131,1,0,0,FALSE
3112,25.955242,1,0,0,TRUE
3072,26.500267,1,0,0,FALSE
3132,28.555946,1,0,0,FALSE
3080,27.185852,1,0,0,FALSE
3018,24.435143,1,0,0,FALSE
3203,28.016216,1,0,0,FALSE
3028,25.921543,1,0,0,FALSE
3054,26.825294,1,0,0,FALSE
3102,27.782387,1,0,0,FALSE
3048,68.309097,1,0,0,TRUE
3157,28.558929,1,0,0,FALSE
3179,29.015129,1,0,0,FALSE
3091,26.759205,1,0,0,TRUE
3129,28.575794,1,0,0,FALSE
3059,25.923836,1,0,0,FALSE
3159,28.166668,1,0,0,FALSE
3108,27.874527,4,1,1,TRUE
3144,70.195908,4,1,1,FALSE
3196,27.81517,4,1,1,TRUE
2982,25.088139,4,1,1,FALSE
3097,26.174099,4,1,1,TRUE
3115,27.451481,4,1,1,TRUE
3077,26.053696,4,1,1,TRUE
3092,26.087776,4,1,1,TRUE
2952,26.033581,4,1,1,FALSE
3052,26.029419,4,1,1,TRUE
2955,66.651688,4,1,1,TRUE
3115,26.46365,4,1,1,TRUE
3062,25.869061,4,1,1,TRUE
3081,27.584904,4,1,1,TRUE
3201,29.410625,4,1,1,TRUE
3128,24.197163,4,1,1,TRUE
3035,25.360195,4,1,1,TRUE
3056,26.582024,4,1,1,TRUE
3120,28.227192,4,1,1,TRUE
3190,28.446251,4,1,1,FALSE
3108,26.17498,4,1,0,FALSE
3032,26.551189,4,1,0,FALSE
3115,26.661839,4,1,0,FALSE
3012,24.174374,4,1,0,FALSE
3065,25.892864,4,1,0,FALSE
2913,70.87709,4,1,0,FALSE
3107,28.815308,4,1,0,FALSE
3035,26.126213,4,1,0,FALSE
3169,28.273277,4,1,0,FALSE
3061,26.443588,4,1,0,FALSE
2967,24.725597,4,1,0,FALSE
3034,25.613625,4,1,0,FALSE
3038,25.481419,4,1,0,FALSE
3228,29.300091,4,1,0,FALSE
3168,28.309502,4,1,0,FALSE
3072,27.70575,4,1,0,FALSE
3141,26.841759,4,1,0,FALSE
3186,28.410259,4,1,0,FALSE
3063,28.111389,4,1,0,FALSE
3172,28.181534,4,1,0,FALSE
3136,27.313614,1,1,1,FALSE
3223,29.177982,1,1,1,FALSE
3121,28.514824,1,1,1,FALSE
3132,72.176689,1,1,1,FALSE
3158,75.84816,1,1,1,TRUE
3335,29.73563,1,1,1,TRUE
3110,71.991173,1,1,1,FALSE
3104,68.792374,1,1,1,TRUE
3127,26.298443,1,1,1,FALSE
3178,29.487457,1,1,1,FALSE
3150,28.081203,1,1,1,FALSE
3064,26.475582,1,1,1,FALSE
3116,27.818588,1,1,1,FALSE
3174,69.188217,1,1,1,FALSE
3222,28.147438,1,1,1,TRUE
3104,27.718838,1,1,1,FALSE
3088,27.355154,1,1,1,FALSE
3223,29.629795,1,1,1,FALSE
3186,70.362343,1,1,1,FALSE
3079,28.865971,1,1,1,FALSE
3177,28.108112,2,1,0,FALSE
3254,72.310982,2,1,0,FALSE
3155,28.663193,2,1,0,FALSE
3109,27.285728,2,1,0,FALSE
3069,25.40258,2,1,0,FALSE
3176,27.937531,2,1,0,FALSE
3144,28.203224,2,1,0,FALSE
3185,28.256641,2,1,0,FALSE
3090,28.194321,2,1,0,FALSE
3174,27.677002,2,1,0,FALSE
3229,28.957848,2,1,0,FALSE
3238,72.318329,2,1,0,FALSE
3136,73.003204,2,1,0,FALSE
3198,27.875473,2,1,0,FALSE
3095,27.297127,2,1,0,FALSE
3148,28.554848,2,1,0,FALSE
3076,25.288662,2,1,0,FALSE
3021,68.314568,2,1,0,FALSE
3241,29.067261,2,1,0,FALSE
3157,27.497055,2,1,0,FALSE
3220,27.548737,2,0,0,FALSE
3179,29.741043,2,0,0,FALSE
3152,71.356422,2,0,0,FALSE
3171,28.9119,2,0,0,FALSE
3210,26.193645,2,0,0,FALSE
3179,72.219925,2,0,0,FALSE
3174,27.896492,2,0,0,FALSE
3099,26.739201,2,0,0,FALSE
3195,29.434853,2,0,0,FALSE
3157,71.248848,2,0,0,FALSE
2980,26.710899,2,0,0,FALSE
3198,29.196938,2,0,0,FALSE
3233,29.022346,2,0,0,FALSE
3261,28.571663,2,0,0,FALSE
3169,28.289684,2,0,0,FALSE
3237,74.102142,2,0,0,FALSE
3304,73.331367,2,0,0,FALSE
3215,27.630203,2,0,0,TRUE
3176,27.658325,2,0,0,FALSE
3075,29.236778,2,0,0,FALSE
3234,30.620094,1,0,1,FALSE
3166,28.783443,1,0,1,FALSE
3144,29.069229,1,0,1,FALSE
3086,27.506393,1,0,1,FALSE
3211,28.861656,1,0,1,FALSE
3140,27.946533,1,0,1,FALSE
3138,27.937702,1,0,1,FALSE
3227,30.152111,1,0,1,FALSE
3120,28.108204,1,0,1,FALSE
3163,27.63139,1,0,1,FALSE
3133,28.905903,1,0,1,FALSE
3175,29.118267,1,0,1,FALSE
3016,66.745026,1,0,1,FALSE
3076,27.049366,1,0,1,FALSE
3206,26.855686,1,0,1,FALSE
3127,28.344479,1,0,1,FALSE
3185,29.116726,1,0,1,FALSE
3153,68.660431,1,0,1,FALSE
3223,69.819695,1,0,1,FALSE
3100,70.17688,1,0,1,FALSE
3040,26.312592,2,1,1,TRUE
3135,27.193798,2,1,1,TRUE
3132,70.463623,2,1,1,FALSE
3184,72.266129,2,1,1,TRUE
2969,25.96397,2,1,1,TRUE
3096,27.444023,2,1,1,TRUE
3184,28.591589,2,1,1,FALSE
3295,29.851151,2,1,1,FALSE
3086,26.681461,2,1,1,TRUE
3112,29.157383,2,1,1,FALSE
3057,27.781662,2,1,1,TRUE
3194,27.825733,2,1,1,TRUE
3098,72.405968,2,1,1,TRUE
3261,30.872437,2,1,1,TRUE
3163,28.440334,2,1,1,TRUE
3095,70.2845,2,1,1,FALSE
3250,30.252289,2,1,1,TRUE
3261,28.823929,2,1,1,TRUE
3173,29.35022,2,1,1,FALSE
3095,27.622452,2,1,1,TRUE
3310,29.795406,4,0,0,FALSE
2985,27.253559,4,0,0,FALSE
3157,71.252518,4,0,0,FALSE
3166,28.017727,4,0,0,FALSE
3198,29.055435,4,0,0,FALSE
3127,68.789429,4,0,0,FALSE
3231,30.549503,4,0,0,FALSE
3119,28.540886,4,0,0,FALSE
3130,72.087196,4,0,0,FALSE
3172,28.919151,4,0,0,FALSE
3191,30.055717,4,0,0,FALSE
3268,29.577682,4,0,0,FALSE
3080,27.555813,4,0,0,FALSE
3165,28.86932,4,0,0,FALSE
3203,29.275948,4,0,0,FALSE
3141,25.823082,4,0,0,FALSE
3231,28.982903,4,0,0,FALSE
3022,72.980942,4,0,0,FALSE
3129,26.77113,4,0,0,TRUE
3199,73.318848,4,0,0,FALSE
3303,30.352966,1,0,0,FALSE
3096,66.974342,1,0,0,FALSE
3144,29.212357,1,0,0,FALSE
3160,27.649277,1,0,0,FALSE
3277,75.890701,1,0,0,FALSE
3133,27.607693,1,0,0,FALSE
3221,75.879837,1,0,0,FALSE
3119,27.297077,1,0,0,FALSE
3104,71.578056,1,0,0,FALSE
3186,28.412399,1,0,0,TRUE
3082,73.078957,1,0,0,FALSE
3207,30.173801,1,0,0,FALSE
3117,28.152699,1,0,0,FALSE
3228,26.603008,1,0,0,FALSE
3031,25.873631,1,0,0,FALSE
3168,28.011059,1,0,0,FALSE
3284,29.521976,1,0,0,FALSE
3144,73.063553,1,0,0,FALSE
3225,29.720161,1,0,0,FALSE
3202,29.310371,1,0,0,FALSE
3075,26.812031,4,1,0,FALSE
3264,30.770729,4,1,0,FALSE
3160,28.500092,4,1,0,FALSE
3255,29.599697,4,1,0,FALSE
3031,26.907501,4,1,0,FALSE
3171,29.349228,4,1,0,FALSE
3229,29.003746,4,1,0,FALSE
3181,28.32114,4,1,0,FALSE
3214,26.283546,4,1,0,FALSE
3172,28.372124,4,1,0,FALSE
3221,28.809269,4,1,0,FALSE
3161,28.413177,4,1,0,FALSE
3167,29.031223,4,1,0,FALSE
3078,21.393681,4,1,0,FALSE
3134,27.709053,4,1,0,FALSE
3127,28.010841,4,1,0,FALSE
3165,25.796745,4,1,0,FALSE
3103,26.577549,4,1,0,FALSE
3129,27.188766,4,1,0,FALSE
3087,27.614738,4,1,0,FALSE
3185,27.299778,4,1,1,FALSE
3190,29.219727,4,1,1,TRUE
3178,70.408859,4,1,1,FALSE
3097,27.053741,4,1,1,TRUE
3069,71.11631,4,1,1,TRUE
3153,72.000893,4,1,1,TRUE
3235,29.34626,4,1,1,TRUE
3192,30.006058,4,1,1,TRUE
3057,66.589828,4,1,1,FALSE
3157,26.747335,4,1,1,TRUE
3198,25.328041,4,1,1,TRUE
3173,27.944111,4,1,1,TRUE
3204,30.027855,4,1,1,TRUE
3157,28.594952,4,1,1,TRUE
3143,28.307526,4,1,1,TRUE
3185,27.17207,4,1,1,TRUE
3141,26.642262,4,1,1,FALSE
3177,27.937626,4,1,1,TRUE
3207,27.815178,4,1,1,TRUE
3179,27.800308,4,1,1,TRUE
3089,25.38871,1,1,0,FALSE
3142,26.952282,1,1,0,FALSE
3056,25.970409,1,1,0,FALSE
3158,74.036858,1,1,0,FALSE
3037,26.151447,1,1,0,FALSE
3080,26.754848,1,1,0,FALSE
3130,29.167953,1,1,0,FALSE
3207,75.894592,1,1,0,FALSE
3227,27.320621,1,1,0,FALSE
3209,28.527473,1,1,0,FALSE
3187,28.40863,1,1,0,FALSE
3088,27.779697,1,1,0,FALSE
3102,26.333397,1,1,0,FALSE
3104,70.136673,1,1,0,FALSE
3185,73.176575,1,1,0,FALSE
3188,29.377762,1,1,0,FALSE
3180,27.653042,1,1,0,FALSE
3058,73.034538,1,1,0,FALSE
3220,28.883675,1,1,0,FALSE
3129,72.267609,1,1,0,FALSE
3145,28.747711,2,0,1,FALSE
3157,27.84446,2,0,1,FALSE
3183,27.501331,2,0,1,FALSE
3353,30.802181,2,0,1,FALSE
3165,28.76318,2,0,1,FALSE
3211,28.143356,2,0,1,FALSE
3169,29.312485,2,0,1,FALSE
3141,28.550091,2,0,1,FALSE
3196,29.022072,2,0,1,FALSE
3087,26.760445,2,0,1,FALSE
3122,27.681742,2,0,1,FALSE
3201,29.290375,2,0,1,FALSE
3201,28.882797,2,0,1,FALSE
3233,30.123444,2,0,1,FALSE
